timestamp_s,pid,cpu,comm,ctx_switches,voluntary_switches,involuntary_switches,cpu_migrations,total_runtime_ns,avg_runq_latency_ns,max_runq_latency_ns,minor_faults,kernel_faults,kmalloc_count,kfree_count,total_alloc_bytes,total_free_bytes,large_page_allocs,syscall_count,avg_syscall_latency_ns,max_syscall_latency_ns,read_count,write_count,read_bytes,write_bytes,mmap_count,futex_count,avg_futex_latency_ns,epoll_count,avg_epoll_latency_ns,poll_count,syscall_error_count,mutex_contentions,avg_mutex_wait_ns,max_mutex_wait_ns,rwsem_read_contentions,avg_rwsem_read_wait_ns,rwsem_write_contentions,avg_rwsem_write_wait_ns,max_rwsem_write_wait_ns,label
1774161156.348,102020,14,docker,10,10,0,0,474808,6756,31840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,96819,7,kworker/u64:4,29,29,0,0,673442,23914,629689,0,0,5,77,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102029,0,sed,1,1,0,0,1675765,0,0,73,3,4,54,2144,0,0,28,9224,20689,5,0,4160,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7747,4,WaylandProxy,957,954,3,0,47336466,7502,67407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,26613,1,gdbus,6,6,0,0,446877,2591,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82552,8,Chrome_ChildIOT,45,45,0,0,3021495,8842,15629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82561,9,code,88,87,1,0,22612816,3544,16801,355,0,50,75,32768,0,2,331,19188305,599152059,18,46,144,368,5,170,34498372,92,5286336,0,36,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,35291,6,Isolated Web Co,531,531,0,0,73240910,7916,65442,0,0,0,891,0,0,0,3467,2108936,35265450,1043,815,1043,815,1,20,5685,275,9992248,1313,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4605,2,goa-identity-se,2,2,0,0,62677,2640,3547,0,0,6,14,1152,0,0,10,100224710,500419238,6,0,24,0,0,4,250205636,0,0,0,2,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102009,9,which,1,1,0,0,3598804,20779,20779,251,11,17,567,7264,0,0,27,3767,8787,5,2,5494,13,19,1,881,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7743,5,zen,440,439,1,0,15984362,2612,17042,277,447,1496,4728,775648,0,2,2341,1455397,233983510,78,258,78,258,0,407,2151567,66,9546760,1532,30,0,0,0,3,8035,1,6222,6222,cpu_bound
1774161156.348,96712,15,cpptools,7,7,0,0,123610,2892,4058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82402,0,ThreadPoolSingl,2,2,0,0,51527,3090,3817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82552,5,Chrome_ChildIOT,18,18,0,0,892733,26231,380983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82612,8,code,2,2,0,0,1137489,15679,15679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4171,5,gnome-shell,304,300,4,0,48228386,3638,29846,649,11,756,1227,313160,0,0,2002,1117,46547,430,713,4929,5704,0,668,1575,55,976,136,36,1,1074550,1074550,0,0,0,0,0,cpu_bound
1774161156.348,102161,15,docker,10,10,0,0,519603,2296,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4206,11,KMS thread,10,10,0,0,1315702,17881,41267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,99672,8,cpptools-srv,1,1,0,0,49563,24696,24696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102061,2,docker,1,1,0,0,10229,3096,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,28460,15,JS Watchdog,3,3,0,0,51396,2822,3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102055,4,cat,1,1,0,0,1544901,34625,34625,124,6,8,74,6848,0,0,13,7799,20829,3,1,1177,345,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4194,14,JS Helper,8,8,0,0,2951633,6247,11973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4143,15,gdbus,4,4,0,0,220463,4573,6622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,1481,15,NetworkManager,1,1,0,0,80661,2905,2905,0,0,0,2,0,0,0,6,1138,1923,1,2,8,16,0,0,0,3,1042,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,101803,8,StreamT~ns #426,2,2,0,0,199683,13801,18585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82667,10,Chrome_ChildIOT,6,6,0,0,156293,2326,3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20327,0,TaskCon~ller #1,11,11,0,0,1921997,2405,3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82569,2,Compositor,8,8,0,0,697394,14743,21641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102088,4,docker,14,14,0,0,1215593,5986,34345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102193,2,docker,10,10,0,0,437928,2025,3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102187,5,docker,1,1,0,0,19737,33653,33653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,87867,6,kworker/6:0,121,121,0,0,2283973,93130,998538,0,0,6,56,6432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,586798,586798,0,0,0,0,0,cpu_bound
1774161156.348,7743,7,zen,944,916,28,0,30508967,2919,115276,258,0,3296,10244,1756368,0,2,4259,1135568,784365739,231,173,3745,329,2,573,1240495,64,27940501,3216,34,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4503,5,gdbus,10,2,8,0,263313,14016,26019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,26602,9,ptyxis,34,34,0,0,4141586,2998,6873,0,0,405,462,54912,0,0,5,1066,2264,3,2,116,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,140,6,kswapd0,4,4,0,0,237325,73132,279874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,140,11,kswapd0,1,1,0,0,88045,4879,4879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102031,14,cpuUsage.sh,1,1,0,0,806169,37059,37059,73,1,0,33,0,0,0,1,7735,7735,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20225,6,Isolated Web Co,49,49,0,0,14714444,11728,20829,9,0,32,36,16384,0,0,304,39694494,1000488897,108,59,108,59,2,11,4921,0,0,124,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,1151,15,rtkit-daemon,1,1,0,0,18284,2414,2414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,21390,10,Isolated Web Co,12,11,1,0,2007746,11053,16721,0,0,9,9,4608,0,0,76,39713246,1000241965,26,15,26,15,0,5,5766,0,0,30,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102189,0,docker,3,3,0,0,365393,1868,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82608,9,ThreadPoolForeg,5,4,1,0,134862,25590,71915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82693,11,libuv-worker,67,65,2,0,479942,1702,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102011,6,cpuUsage.sh,39,38,1,0,7400878,3162,17042,764,12,174,620,65776,0,16,74,231911,3156026,43,5,16886,9,24,2,906,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,97789,1,IPC I/O Child,8,7,1,0,560771,13272,20098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20676,12,Isolated Web Co,1,1,0,0,127008,11992,11992,0,0,1,1,512,0,0,23,89866748,600312610,2,5,2,5,0,14,147611362,0,0,2,5,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,96671,15,kworker/15:0,57,57,0,0,3148513,68994,998849,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102165,15,docker,9,8,1,0,611826,7832,34444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102190,7,docker,10,10,0,0,191567,6159,38071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102243,11,gnome-shell,1,1,0,0,11833934,12593,12593,211,4,0,1615,0,0,0,2,3270,5800,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,109,15,ksoftirqd/15,5,5,0,0,57407,25690,40075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,21385,0,Isolated Web Co,6,6,0,0,8477131,3102,6282,374,0,3,37,1536,0,0,54,143536369,1000652624,11,9,11,9,0,11,4475,11,636282882,12,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7752,14,glean.dispatche,34,34,0,0,1122380,7838,43021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4621,2,pool-0,8,8,0,0,1185099,13628,25117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82569,8,Compositor,15,14,1,0,1978063,4388,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,140,9,kswapd0,31,31,0,0,4773257,2899,6592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82671,9,code,79,64,15,0,34200123,4169,62417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82646,1,code,21,21,0,0,341536,2395,3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,36489,11,JS Watchdog,5,5,0,0,96830,5174,12925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102251,9,docker,3,3,0,0,31188,3008,4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,98250,10,kworker/u64:10,20,20,0,0,590582,15474,30968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82493,8,code,21,21,0,0,680862,8389,24747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102256,11,docker,3,3,0,0,54583,534660,1574677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102155,9,docker,4,4,0,0,64642,9525,28714,15,1,3,2,8304,0,0,7,4519,8636,0,0,0,0,3,4,4646,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102122,6,docker,16,16,0,0,2951882,8525,46006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,1564,8,containerd,8,8,0,0,164417,8075,14447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82662,0,code,39,39,0,0,20683654,2595,4829,2372,266,31,15,23552,0,14,1087,735800,798327666,72,26,528385,208,2,987,809885,0,0,0,59,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82569,4,Compositor,67,62,5,0,8091220,6043,37610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,8035,14,Timer,4,4,0,0,72306,2767,5480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82665,12,ThreadPoolServi,2,2,0,0,143649,9698,15930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7743,14,zen,645,639,6,0,28980663,3450,31509,34,0,2481,8159,1276224,0,0,3069,4222725,688850186,63,95,63,1437,1,354,6408490,176,45868060,2380,27,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,21430,9,TaskCon~ller #1,2,2,0,0,87232,10570,14147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,306,4,kworker/4:1H,2,2,0,0,200165,5234,7624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7758,12,IPDL Background,59,58,1,0,3471380,11758,19176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102169,1,pool-9965,1,1,0,0,54642,2966,2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,44475,0,kworker/u64:5,168,168,0,0,3122158,3043,15559,0,0,14,181,28096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1874,1874,2,2264,2,7383,13235,cpu_bound
1774161156.348,4039,6,dbus-broker,22,22,0,0,712583,3389,11592,0,0,14,46,16896,0,0,32,275140532,8798975575,0,0,0,0,0,0,0,32,275140532,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,96819,2,kworker/u64:4,116,116,0,0,3471525,4969,28884,0,0,15,262,53376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102141,4,stress-ng-vm,4,4,0,0,686575,12989,31549,51,6,2,4,48,0,0,2,3191,3396,1,1,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82500,7,code,3,3,0,0,302356,4070,4758,21,1,15,11,8304,0,0,17,716261417,4000059554,3,1,107,8,2,6,2000029099,5,35245471,0,4,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102142,14,stress-ng-vm,1,1,0,0,4966964,0,0,0,0,2706,2705,11083776,0,0,2705,1207,24316,2705,0,21640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4220,4,gnome-shel:cs0,43,43,0,0,5436222,11906,153457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102091,13,docker,1,1,0,0,230642,11191,11191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,8110,7,RemoteLzyStream,4,4,0,0,75100,26672,66114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7757,11,Socket Thread,3,3,0,0,529431,172075,490518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,35291,14,Isolated Web Co,207,199,8,0,21648989,8313,178374,1,0,0,464,0,0,0,1591,8375483,500081805,402,395,402,395,0,137,73721979,155,9234108,502,50,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4328,6,ibus-daemon,5,5,0,0,281025,3891,6803,0,0,0,0,0,0,0,17,782,1653,4,7,32,56,0,6,529,0,0,0,2,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,35314,0,TaskCon~ller #1,1,1,0,0,59771,12354,12354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7989,4,TaskCon~ller #1,1,1,0,0,23303,7635,7635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20287,14,IPC I/O Child,6,6,0,0,256400,10214,21480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,80244,9,kworker/u64:7,43,43,0,0,1250708,5860,95259,0,0,6,95,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,18,4,rcu_exp_gp_kthr,1,1,0,0,20378,3216,3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,26609,7,ptyxis-agent,3,3,0,0,357690,2384,2816,0,0,3,3,12288,0,0,12,2797,8276,9,3,176,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82390,3,code,3,3,0,0,146866,2377,3176,0,0,0,0,0,0,0,12,1538,4047,5,2,19,16,0,5,2214,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82494,6,code,95,95,0,0,11589589,5998,17663,0,0,165,215,157376,0,0,229,15834992,2163599264,2,0,5,0,0,213,14127456,14,44075173,0,5,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82569,5,Compositor,23,23,0,0,1978303,5691,75982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82605,4,code,85,84,1,0,13704405,8384,26169,110,2,18,47,8400,0,1,466,2715640,200274362,105,69,5755,533,0,278,366020,14,83028652,0,1,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,83406,4,code,4,4,0,0,236091,4170,7314,0,0,0,0,0,0,0,2,2174,3386,1,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20268,7,Worker Launcher,1,1,0,0,52909,2485,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4853,8,gdbus,1,1,0,0,151844,3416,3416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102194,7,docker,2,2,0,0,265707,4118,4749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102188,14,docker,16,15,1,0,2834463,2164,4568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,1367,1,abrt-dump-journ,3,3,0,0,250108,6519,13836,0,0,0,3,0,0,0,6,4767,13025,6,0,128,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102026,10,docker,2,2,0,0,341500,4673,5179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,535,12,btrfs-cleaner,1,1,0,0,19647,10520,10520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20237,0,JS Watchdog,2,2,0,0,33924,2564,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,121,2,kcompactd0,3,3,0,0,26389,1898,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102019,12,docker,15,15,0,0,94735,2459,6122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,7743,15,zen,221,221,0,0,9850261,2295,7084,21,1,380,1340,212248,0,1,691,2604557,451912558,58,81,592,81,1,96,279720,74,18114691,381,2,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,21418,7,Timer,48,48,0,0,880088,3200,11131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82403,12,Chrome_IOThread,2,2,0,0,236083,4518,4819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,99296,9,Backgro~ool #26,3,3,0,0,66974,2969,3767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82553,5,VizCompositorTh,2,2,0,0,195415,91662,93225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,1797,4,containerd,6,6,0,0,219139,7963,18054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4190,7,gdbus,21,20,1,0,2386686,3322,11171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,1797,15,containerd,11,11,0,0,178023,2721,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,26602,1,ptyxis,482,482,0,0,69938788,2592,13776,3,0,8055,9014,1104704,0,0,28,1166,4238,13,13,284,104,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,101959,4,pool-9948,2,2,0,0,62967,5195,5260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,4434,0,gdbus,1,1,0,0,108814,4368,4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20241,15,Timer,14,14,0,0,314048,2823,4408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20287,15,IPC I/O Child,7,7,0,0,170689,2239,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102070,7,pool-9954,14,14,0,0,206244,3463,21952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,83779,2,cpptools,1,1,0,0,65653,5210,5210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20199,14,JS Watchdog,2,2,0,0,25558,36924,71854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102150,5,docker,1,1,0,0,47328,45846,45846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,102222,4,docker,1,1,0,0,15159,65091,65091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,27369,6,Backgro~Pool #4,4,4,0,0,113032,2366,2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,20238,2,Backgro~Pool #1,1,1,0,0,44012,2525,2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,83784,4,cpptools,1,1,0,0,27281,10340,10340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,82634,9,code,1,1,0,0,10720,229710,229710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
1774161156.348,44364,4,Timer,2,2,0,0,101900,9377,11181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cpu_bound
