timestamp_ns,pid,cpu,comm,ctx_switches,voluntary_switches,involuntary_switches,cpu_migrations,total_runtime_ns,stall_ns,avg_stall_ns,max_stall_ns,latency_count,avg_runq_ratio,minor_faults,major_faults,kmalloc_count,kfree_count,total_alloc_bytes,total_free_bytes,large_page_allocs,syscall_count,avg_syscall_latency_ns,max_syscall_latency_ns,read_count,write_count,read_bytes,write_bytes,mmap_count,futex_count,avg_futex_latency_ns,epoll_count,avg_epoll_latency_ns,poll_count,syscall_error_count,mutex_contentions,avg_mutex_wait_ns,max_mutex_wait_ns,rwsem_read_contentions,avg_rwsem_read_wait_ns,rwsem_write_contentions,avg_rwsem_write_wait_ns,max_rwsem_write_wait_ns,session_label
3731021022264,3965,0,gnome-shell,403,330,73,117,162666969,4798584,12272,140232,391,0,1991,31,6019,5592,3984504,0,0,15342,296551,518599675,3714,4349,140666986180690,55299,21,3054,18488,867,5553,3337,1075,10761,999,154760,4266,702,0,0,0,idle_baseline
3726793059764,8630,10,WRScene~ilder#1,351,331,20,39,202973332,3252513,9622,20469,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3730251134090,6110,4,code,11,11,0,1,5807627,127607,12760,18544,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3669266814483,49743,11,gly-rayon-3,1,1,0,0,71604,7594,7594,7594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3609162496500,49198,3,docker,2,1,1,1,70151,14807,7403,10119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3716898827743,6898,10,cpptools,7,7,0,1,332083,77593,12932,16180,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3611212631249,49214,10,docker,2,1,1,0,122469,48269,24134,36708,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3615318587765,49238,3,docker,1,0,1,1,226724,12894,12894,12894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3664548866049,49550,13,docker,7,6,1,0,222475,45907,6558,19246,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3727066597652,8477,3,zen,2,1,1,1,113492,3968,3968,3968,1,0,80,0,305,2595,196800,0,0,920,106561,15045965,18,233,12,232,2,599,155269,68,43748,0,63,2413,950,21901,2,2148,0,0,0,idle_baseline
3730170170026,29028,8,wsdd,11,11,0,2,4027551,135701,12336,18985,11,0,8,0,4,12,2048,0,0,18,2671064798,8805546545,0,0,0,0,4,0,0,14,3434216769,0,0,26,1631,4118,0,0,0,0,0,idle_baseline
3669262879397,49551,11,pool-2771,53,53,0,1,8055502,391672,7390,17402,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3633534544990,49346,0,pool-2749,5,4,1,1,326260,45006,9001,14668,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3619419643119,49260,2,docker,13,12,1,1,23384483,274684,22890,205734,12,0,2059,5,42,1678,49208,0,0,74,15483,255338,10,0,7831,0,40,24,16108,0,0,0,0,31,809,1673,37,802,0,0,0,idle_baseline
3724632193365,4399,2,gdbus,21,21,0,12,5489611,213800,11252,17262,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3683154909832,49926,4,gly-rayon-11,1,1,0,1,33923,3807,3807,3807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3724111040037,50199,0,docker,5,4,1,0,249486,87545,17509,42319,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3689495249666,49987,0,pool-2790,28,28,0,1,1672929,266846,9530,25908,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3667942350257,4096,4,gvfsd-metadata,5,5,0,2,2170679,56616,18872,31679,3,0,3,0,29,41,10360,0,0,7,32067,142156,0,2,0,32776,3,2,2138,0,0,0,0,76,1891,90910,106,645,0,0,0,idle_baseline
3730497957882,47342,4,Indexed~ IO #52,28,28,0,5,4388026,358106,12789,37740,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3731316665923,6072,10,code,54,49,5,5,101544844,296366,5811,24025,51,0,2719,34,13,43,10240,0,0,864,3666629,3017799599,17,20,101,292,3,819,3867050,5,30863,0,35,13,1675,3226,0,0,0,0,0,idle_baseline
3676534649999,5981,11,Compositor,26,26,0,1,5623120,244188,9391,12874,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3683644628470,8891,0,TaskCon~ller #3,4,4,0,1,384669,18154,4538,8015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3652002025488,36169,2,gdbus,9,9,0,3,1543466,97934,12241,42850,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3716952291030,50109,14,pool-2806,46,46,0,3,3695390,491308,10680,29876,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3667942100279,4096,12,gvfsd-metadata,7,6,1,2,588189,44674,6382,32170,7,0,1,0,0,6,0,0,0,33,29518277,973414730,8,11,64,81,0,4,1440,0,0,10,0,6,627,992,1,411,0,0,0,idle_baseline
3676904742092,49806,6,docker,9,9,0,1,29920750,77385,9673,16291,8,0,2210,6,50,1681,52056,0,0,79,13293,268733,10,0,7831,0,42,27,9241,0,0,0,0,33,833,1603,40,789,0,0,0,idle_baseline
3728246943259,8809,11,Isolated Web Co,12,11,1,1,34606971,116287,10571,14197,11,0,384,0,24,20,47616,0,0,124,6562,64721,25,17,25,17,3,79,5935,0,0,0,2,42,1154,2355,0,0,0,0,0,idle_baseline
3721752430527,47834,8,systemd-userwor,5,5,0,0,696604,79918,15983,26530,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2094,0,0,0,idle_baseline
3689568145667,14,12,kworker/u64:1,162,25,137,31,11579373,2682476,16661,288389,161,0,0,0,16,180,53344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,1004,3958,0,0,0,0,0,idle_baseline
3684947994992,3991,6,JS Helper,1,1,0,1,303247,8286,8286,8286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3728973191696,50208,11,pool-2819,7,7,0,2,138999,23363,3337,6081,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3666967131634,49606,12,gly-rayon-5,1,0,1,1,42219,2194,2194,2194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3635814365464,49365,2,docker,7,7,0,1,67666,15788,2255,2796,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3730867563086,8839,2,JS Watchdog,1,1,0,1,28974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3672802239181,49788,6,docker,2,0,2,1,231474,10800,10800,10800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3705644938729,50094,9,docker,1,0,1,1,73367,10831,10831,10831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726553740572,50206,14,pool-2817,7,7,0,1,2165588,55573,7939,12333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3625568532447,49298,10,docker,60,60,0,0,641410,310520,5175,44113,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3658388439030,49514,12,docker,5,3,2,1,1400208,70591,14118,40335,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3659978779292,8484,5,WaylandProxy,343,342,1,9,30369993,4294380,12556,163155,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726603745475,50267,9,gly-rayon-1,1,0,1,1,20999,102001,102001,102001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3725170798215,6139,4,code,54,54,0,8,2721786,662799,12505,38692,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3630263832046,537,7,btrfs-transacti,32,31,1,1,46043820,181040,5840,14828,31,0,0,0,245,459,54304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,735,2084,2900,693,0,0,0,idle_baseline
3724953288850,50184,4,pool-2816,9,9,0,2,608729,90299,10033,13124,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3730045018473,37,6,ksoftirqd/6,33,33,0,0,459460,21662973,656453,1194934,33,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3686546091143,1126,10,avahi-daemon,2,1,1,1,345607,38191,19095,22081,2,0,0,0,0,1,0,0,0,13,8142,51757,3,10,8,10,0,0,0,0,0,0,0,13,964,2845,0,0,0,0,0,idle_baseline
3603003062304,49162,9,docker,11,10,1,0,1305287,124343,11303,40606,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3713851069628,50143,1,docker,5,3,2,1,389688,166953,41738,130885,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3627620546668,49309,4,docker,4,2,2,2,6092858,8276,2758,2926,3,0,883,4,0,550,0,0,0,28,10086,53219,3,0,1672,0,13,12,10537,0,0,0,1,9,675,1432,1,441,0,0,0,idle_baseline
3724793080697,8828,5,StyleThread#3,4,3,1,1,43893760,34995,11665,12613,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3605054326793,49173,2,docker,12,11,1,1,20063845,29357,2668,4920,11,0,2274,7,42,1678,49208,0,0,84,13118,481240,10,0,7831,0,40,34,4676,0,0,0,0,31,741,1523,38,1988,0,0,0,idle_baseline
3728405081723,8564,1,WRWorkerLP#6,2,2,0,0,144300,19076,9538,14066,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3695059095147,6665,8,code,8,7,1,2,1977807,135894,16986,24456,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3629902170742,1510,14,containerd,43,42,1,2,4532643,683949,15905,40195,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3676573722667,6055,13,ThreadPoolForeg,30,29,1,1,35162850,83858,2795,6773,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3677198536533,8583,13,Socket Process,2,2,0,1,351447,597037,298518,580476,2,0,0,0,4,4,2560,0,0,7,7832,13506,4,1,4,1,0,2,7564,0,0,0,0,6,1172,2154,0,0,0,0,0,idle_baseline
3617369723176,49250,2,docker,2,0,2,1,312114,49472,49472,49472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3714002439979,36169,0,gdbus,22,21,1,4,4051101,272632,12392,15779,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3728223488956,50286,5,docker,6,6,0,1,852623,20699,3449,4328,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3729612101302,36166,5,ptyxis,99,97,2,5,47036551,954579,9943,29235,96,0,0,0,1709,1877,226080,0,0,218,26817298,500977796,6,8,48,64,0,0,0,0,0,204,0,280,1114,9067,0,0,0,0,0,idle_baseline
3633769350215,49356,8,docker,1,0,1,1,222726,12353,12353,12353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726473707609,8744,2,Timer,44,44,0,5,2606661,576228,13400,34244,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3680282453041,49501,11,pool-2767,1,1,0,1,71684,38983,38983,38983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3660441063417,49519,8,docker,6,5,1,1,240289,65572,10928,15308,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3615316969109,49234,14,docker,60,60,0,0,606997,314932,5248,42259,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3662483627093,49533,12,docker,40,40,0,0,576649,297054,7426,44082,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3724117097661,6167,7,code,303,303,0,7,16752555,3855563,12724,69149,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3709748818687,50113,14,docker,1,0,1,1,325309,12894,12894,12894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3728212999569,6134,15,code,324,322,2,10,13864869,3067303,9496,30868,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3683156743289,49937,13,gly-rayon-5,7,2,5,1,160298,7614,3807,4188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726509890043,8576,10,zen:gdrv0,156,155,1,26,34227644,1631799,10527,20057,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3697429655462,50042,0,docker,1,0,1,1,67326,3927,3927,3927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3675909760570,1124,15,dbus-broker,2,2,0,2,309789,18134,9067,9848,2,0,0,0,7,11,7168,0,0,3,1543216962,4629469829,0,0,0,0,0,0,0,3,1543216962,0,0,5,1570,2374,0,0,0,0,0,idle_baseline
3728534247379,8727,0,WebExtensions,2,1,1,2,406279,19787,9893,11402,2,0,3,0,1,298,2048,0,0,127,139362766,17294284439,4,76,4,75,0,31,570730035,16,348170,0,1,462,996,5671,0,0,0,0,0,idle_baseline
3683585124310,9685,8,threaded-ml,5,4,1,1,506696,58169,11633,14848,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3668525558502,49642,12,gly-rayon-1,1,1,0,0,128580,20749,20749,20749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3621466083137,49276,12,docker,12,11,1,0,891908,154567,12880,49983,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3730109412584,267,5,kworker/5:1H,7,0,7,0,284624,69680,9954,32521,7,0,0,0,6,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3673838100177,1090,14,systemd-oomd,3,1,2,1,1924146,52409,26204,26620,2,0,0,0,50,199,63104,0,0,25,49844619,1245856094,24,0,1325,0,0,0,0,1,1245856094,0,0,85,759,3326,187,635,0,0,0,idle_baseline
3623518079798,49287,12,docker,8,8,0,0,567450,116588,14573,43141,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3711798141010,50124,8,docker,1,1,0,1,232755,6983,6983,6983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3648960661849,49393,6,pool-2754,38,38,0,2,2608474,308106,8108,16831,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3639339249331,49380,2,gnome-shell,2,0,2,1,16103722,0,0,0,0,0,118,1,0,1601,0,0,0,2,7318,11111,0,2,0,8,0,0,0,0,0,0,0,42,645,1753,3,1025,0,0,0,idle_baseline
3721617302804,6124,6,code,3,3,0,2,753410,40195,20097,25928,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3676390756103,6022,12,code:gl0,5,5,0,2,783315,41667,8333,11671,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3668247644214,6668,2,code,27,27,0,4,3779609,482191,17858,55494,27,0,0,0,0,0,0,0,0,14,7713,21891,7,7,56,56,0,0,0,0,0,0,0,14,1622,3136,0,0,0,0,0,idle_baseline
3728224243447,50290,4,docker,9,8,1,1,984301,26157,2906,5189,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3672568890489,6127,6,libuv-worker,34,34,0,2,1717426,103916,3148,11031,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3680784210392,49833,5,blocking-9,2,1,1,1,248093,22532,11266,15779,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3729056095476,37101,14,kworker/u64:4,715,113,602,73,60626619,8347767,11925,42009,700,0,0,0,138,1553,314952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,1080,4639,41,8731,0,0,0,idle_baseline
3728099309732,6046,10,VizCompositorTh,171,167,4,29,27447459,2245091,13363,40626,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3608128521595,4255,11,gsd-disk-utilit,2,2,0,0,237734,32581,16290,21570,2,0,0,0,0,0,0,0,0,2,50106778,100211382,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,idle_baseline
3664548868494,49542,0,docker,1,0,1,1,58780,4769,4769,4769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3728535793829,8727,5,WebExtensions,149,148,1,7,114518309,2199725,14863,514372,148,0,814,0,206,227,350208,0,0,603,1085433,203155603,293,151,291,151,7,149,4364826,3,7203,0,11,455,1437,31689,0,0,0,0,0,idle_baseline
3641359550148,6136,4,libuv-worker,28,28,0,2,1262381,295320,10547,17753,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3668696000816,49690,8,docker,1,0,1,1,297807,11662,11662,11662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3681903121808,6013,8,code:cs0,38,37,1,7,6639673,364562,9853,16210,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3621000406692,1384,2,gmain,1,1,0,1,89237,13986,13986,13986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3660442391139,49525,10,docker,1,1,0,0,684219,13765,13765,13765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3649463971231,49392,14,pool-2753,4,3,1,1,262161,35746,8936,14667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3662493799147,49534,2,docker,1,1,0,1,723442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3656333051094,49495,6,docker,7,7,0,0,982517,90691,12955,51146,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3616945841064,49220,4,pool-2733,1,1,0,1,40435,11372,11372,11372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3690317203339,8626,9,RDD Process,1,1,0,1,84969,275856,275856,275856,1,0,0,0,1,1,1024,0,0,3,4595,6863,2,1,2,1,0,0,0,0,0,0,0,3,798,1032,0,0,0,0,0,idle_baseline
3705944284397,4550,2,gmain,9,9,0,3,939056,152104,19013,22903,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3668527304626,49648,1,gly-rayon-4,1,1,0,1,23875,6923,6923,6923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3705644939220,50095,8,docker,1,0,1,1,76163,9217,9217,9217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3726166749861,50213,8,docker,5,5,0,0,227956,68759,13751,37150,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3731415945966,1689,12,rs:main Q:Reg,153,152,1,3,9483002,1169582,7644,113783,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3662494146446,49535,0,docker,9,8,1,0,639567,113192,12576,46557,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3678955410957,49823,11,docker,1,0,1,1,59211,11882,11882,11882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3728317802274,7532,0,cpptools,45,44,1,3,1977398,779613,17324,29705,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3619004949352,1684,1,dockerd,2,2,0,0,87114,17362,8681,12463,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3666964818380,49587,5,gly-rayon-4,4,4,0,0,138168,20418,5104,11942,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3680784400448,49835,15,blocking-656,2,1,1,1,288299,24517,12258,22182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3683657074885,49912,1,blocking-10,2,1,1,1,108212,238045,119022,233076,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3673536278141,988,4,napi/phy0-0,43,43,0,6,2473725,505955,12648,26179,40,0,0,0,18,7,25088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3713760936935,28815,6,BgIOThr~ool #10,7,5,2,1,92661909,60554,12110,13926,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3669267648752,49741,12,gly-rayon-1,10,1,9,1,187511,264524,132262,261789,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3730763938922,49065,2,pinner,15,13,3,4,78424636,169035,14086,32941,12,0,3,0,235,61,122152,0,0,36,4980,25046,32,4,58,147,0,0,0,0,0,0,0,83,759,3767,7,687,0,0,0,idle_baseline
3687171621029,49984,13,docker,2,1,1,0,570346,44724,22362,36639,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3731244041829,116,6,rcu_tasks_trace,54,13,41,1,4907276,996750,18458,42720,54,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2036,3316,0,0,0,0,0,idle_baseline
3619419658828,49266,11,docker,2,1,1,1,142006,43089,21544,36728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3641500185034,49296,2,pool-2743,69,68,1,4,6017593,285473,4198,14036,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
3648122148938,49449,14,docker,5,4,1,0,2136503,113452,22690,48010,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idle_baseline
