y,session_label,comm,iso_outlier,lof_outlier,both_flagged,cluster_KMeans (k=4),cluster_GMM (k=4),cluster_Agglomerative (k=4),cluster_DBSCAN,orig_index
0,unknown,libuv-worker,0,0,False,0,1,2,0,4302
0,unknown,Thread-31 (_han,0,0,False,0,1,2,0,4303
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,4304
0,unknown,MediaTimer #71,0,0,False,0,1,2,0,4305
1,unknown,pet,0,0,False,0,1,2,11,4306
0,unknown,ps,1,0,False,2,0,1,-1,4307
0,unknown,Thread-93 (work,0,0,False,0,1,2,0,4308
0,unknown,Thread-3 (worke,0,0,False,0,1,2,0,4309
0,unknown,Thread-55 (_han,0,0,False,0,1,2,0,4310
3,unknown,Thread-162 (wor,0,0,False,0,1,2,0,4311
0,unknown,Thread-48 (work,0,0,False,0,1,2,0,4312
0,unknown,Thread-3 (worke,0,0,False,0,1,2,0,4313
0,unknown,sh,0,0,False,2,0,1,-1,4314
0,unknown,pool-2,0,0,False,0,1,2,-1,4315
0,unknown,sed,0,0,False,2,0,1,-1,4316
0,unknown,cat,0,1,False,2,0,1,6,4317
0,unknown,ibus-daemon,0,0,False,2,0,1,-1,4318
0,unknown,gdbus,0,0,False,0,1,2,0,4319
0,unknown,StyleThread#5,0,1,False,0,1,2,-1,4320
0,unknown,upowerd,0,0,False,2,0,1,-1,4321
0,unknown,Thread-10 (_han,0,1,False,0,1,2,0,4323
0,unknown,sed,0,0,False,2,0,1,-1,4324
0,unknown,pet,0,1,False,0,1,2,-1,4325
1,unknown,Thread-157 (wor,0,0,False,0,1,2,-1,4326
0,unknown,WRWorkerLP#5,0,0,False,0,1,1,-1,4327
1,unknown,pet,0,0,False,0,1,1,10,4328
1,unknown,libuv-worker,0,0,False,0,1,2,-1,4329
0,unknown,code,0,0,False,0,1,1,-1,4330
0,unknown,gdbus,0,1,False,0,1,2,0,4331
0,unknown,git,0,1,False,2,0,1,-1,4332
0,unknown,Thread-100 (wor,0,0,False,0,1,2,0,4333
0,unknown,which,0,0,False,2,0,1,-1,4334
0,unknown,ThreadPoolForeg,0,1,False,0,1,2,0,4335
0,unknown,TikToken worker,0,0,False,0,1,2,-1,4336
0,unknown,Thread-21 (_han,0,0,False,0,1,2,0,4337
0,unknown,Thread-110 (_ha,0,1,False,0,1,2,0,4338
0,unknown,Xwayland,1,0,False,2,3,1,-1,4339
0,unknown,StreamTrans #50,0,0,False,0,1,2,0,4340
0,unknown,pet,1,1,True,2,0,1,-1,4341
0,unknown,GDM userdb work,0,0,False,0,1,2,0,4342
0,unknown,Thread-63 (work,0,0,False,0,1,2,0,4343
1,unknown,pet,1,0,False,2,0,1,-1,4344
0,unknown,Chrome_ChildIOT,0,0,False,0,1,2,-1,4345
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,4346
0,unknown,sleep,0,0,False,2,0,1,-1,4347
0,unknown,code,1,0,False,2,3,1,-1,4348
0,unknown,in:imuxsock,0,0,False,0,1,2,0,4349
0,unknown,TaskCon~ller #2,0,0,False,0,1,2,0,4350
0,unknown,Thread-13 (work,0,0,False,0,1,2,0,4352
0,unknown,python,0,1,False,2,0,1,-1,4353
0,unknown,Thread-60 (work,0,0,False,0,1,2,0,4354
0,unknown,dbus-daemon,0,0,False,2,0,1,-1,4355
0,unknown,sed,0,0,False,2,0,1,-1,4356
0,unknown,stress-ng-vm,0,0,False,0,1,2,0,4357
0,unknown,Thread-30 (work,0,0,False,0,1,2,0,4358
1,unknown,Thread-121 (_ha,0,0,False,0,1,2,-1,4359
0,unknown,Thread-77 (_han,0,0,False,0,1,2,0,4360
0,unknown,cat,0,1,False,2,0,1,-1,4361
0,unknown,Thread-60 (work,0,0,False,0,1,2,0,4362
0,unknown,Thread-84 (work,0,0,False,0,1,2,0,4363
0,unknown,Thread-204 (wor,0,0,False,0,1,2,0,4364
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,4365
0,unknown,Thread-108 (_ha,0,0,False,0,1,2,-1,4367
1,unknown,StyleThread#5,0,0,False,0,1,2,-1,4368
0,unknown,libuv-worker,0,0,False,0,1,2,0,4369
0,unknown,Thread-100 (wor,0,0,False,0,1,2,0,4370
1,unknown,Thread-113 (wor,0,0,False,0,1,2,17,4371
0,unknown,Thread-145 (wor,0,0,False,0,1,2,-1,4372
0,unknown,DNS Res~er #514,0,0,False,0,1,2,0,4373
0,unknown,bpftool,1,0,False,2,0,1,-1,4374
0,unknown,sed,0,0,False,2,0,1,-1,4375
0,unknown,systemd-oomd,0,1,False,2,0,1,-1,4376
0,unknown,kworker/u32:2,1,0,False,2,0,1,-1,4377
0,unknown,libuv-worker,0,0,False,0,1,2,0,4378
0,unknown,StreamTrans #53,0,0,False,0,1,2,0,4379
0,unknown,Thread-23 (work,0,0,False,0,1,2,0,4380
0,unknown,libuv-worker,0,0,False,0,1,2,0,4381
0,unknown,Thread-92 (work,0,0,False,0,1,2,0,4382
0,unknown,cat,0,1,False,2,0,1,-1,4383
2,unknown,Thread-162 (wor,0,0,False,0,1,2,-1,4384
0,unknown,Thread-204 (wor,0,0,False,0,1,2,0,4385
0,unknown,WorkerThread,0,0,False,0,1,2,0,4386
1,unknown,Thread-198 (_ha,0,0,False,0,1,2,-1,4387
0,unknown,gmain,0,0,False,0,1,2,0,4388
0,unknown,Thread-31 (_han,0,0,False,0,1,2,14,4389
0,unknown,Isolated Servic,0,0,False,2,0,1,-1,4390
0,unknown,Thread-205 (wor,0,0,False,0,1,2,0,4391
0,unknown,Chrome_ChildIOT,0,0,False,0,1,2,0,4392
0,unknown,Thread-11 (_han,0,0,False,0,1,2,0,4393
0,unknown,Thread-67 (work,0,0,False,0,1,2,0,4394
1,unknown,MediaDe~ine #75,0,0,False,0,1,2,14,4395
0,unknown,glean.dispatche,0,0,False,0,3,1,-1,4396
0,unknown,Thread-6 (worke,0,0,False,0,1,2,0,4397
0,unknown,gdbus,0,0,False,0,1,2,0,4398
0,unknown,code,0,0,False,0,1,2,0,4399
0,unknown,cat,0,0,False,2,0,1,21,4400
0,unknown,Thread-22 (_han,0,0,False,0,1,2,0,4401
0,unknown,hwrng,0,1,False,0,1,2,0,4402
1,unknown,V8Worker,0,0,False,0,1,2,0,4403
0,unknown,Thread-24 (work,0,0,False,0,1,2,0,4404
0,unknown,Privileged Cont,1,0,False,2,0,1,-1,4405
0,unknown,Thread-197 (_ha,0,0,False,0,1,2,0,4406
0,unknown,code,0,0,False,0,1,1,10,4407
0,unknown,cat,0,0,False,2,0,1,4,4408
0,unknown,Thread-209 (_ha,0,0,False,0,1,2,0,4409
0,unknown,python,0,0,False,2,0,1,-1,4410
0,unknown,sh,0,0,False,0,1,1,-1,4411
0,unknown,ps,1,0,False,2,0,1,-1,4412
0,unknown,Thread-40 (work,0,0,False,0,1,2,0,4413
0,unknown,Thread-60 (work,0,0,False,0,1,2,0,4414
0,unknown,python,0,0,False,0,1,1,-1,4415
0,unknown,StyleThread#3,0,0,False,0,1,2,0,4416
0,unknown,IPC I/O Child,0,0,False,0,1,1,-1,4417
0,unknown,systemd,0,0,False,2,0,1,-1,4418
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,4419
0,unknown,StreamTrans #26,0,0,False,0,1,2,8,4420
0,unknown,code,0,0,False,0,1,2,0,4421
0,unknown,Thread-207 (_ha,0,0,False,0,1,2,-1,4422
0,unknown,StreamT~ns #621,0,0,False,0,1,2,0,4423
1,unknown,Thread-158 (wor,0,0,False,0,1,2,-1,4424
0,unknown,libuv-worker,0,1,False,0,1,2,0,4425
0,unknown,Thread-23 (work,0,0,False,0,1,2,0,4426
0,unknown,Thread-215 (wor,0,0,False,0,1,2,0,4427
0,unknown,V8Worker,0,0,False,0,1,2,-1,4429
0,unknown,Thread-152 (_ha,0,0,False,0,1,2,14,4430
0,unknown,Thread-45 (work,0,1,False,0,1,2,0,4431
0,unknown,Thread-38 (work,0,0,False,0,1,2,0,4432
0,unknown,TikToken worker,0,0,False,0,1,2,-1,4433
0,unknown,tokio-rt-worker,0,0,False,0,1,2,0,4434
0,unknown,pet,0,0,False,0,1,2,11,4435
0,unknown,kworker/u32:2,1,0,False,2,0,1,-1,4436
1,unknown,IPC I/O Child,0,0,False,0,1,2,0,4437
0,unknown,libuv-worker,0,0,False,0,1,2,0,4438
0,unknown,cat,0,0,False,2,0,1,6,4439
1,unknown,StyleThread#4,0,0,False,0,1,1,10,4440
0,unknown,Thread-10 (_han,0,0,False,0,1,2,0,4441
0,unknown,JS Helper,0,0,False,0,1,2,0,4442
0,unknown,cat,0,1,False,2,0,1,-1,4443
0,unknown,Thread-21 (_han,0,0,False,0,1,2,0,4444
0,unknown,StreamT~ns #632,0,0,False,0,1,2,0,4445
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,0,4446
0,unknown,pet,0,0,False,0,1,1,-1,4447
0,unknown,Thread-205 (wor,0,0,False,0,1,2,0,4448
0,unknown,Thread-53 (_han,0,0,False,0,1,2,0,4449
0,unknown,Thread-21 (_han,0,1,False,0,1,2,0,4450
0,unknown,Worker Launcher,0,0,False,0,1,2,0,4451
0,unknown,ibus-extension-,0,0,False,2,0,1,-1,4452
0,unknown,Thread-15 (work,0,0,False,0,1,2,0,4453
0,unknown,sudo,0,1,False,2,0,1,-1,4454
1,unknown,gmain,0,0,False,0,1,2,0,4455
0,unknown,which,0,0,False,2,0,1,-1,4456
0,unknown,Thread-17 (work,0,0,False,0,1,2,0,4457
0,unknown,JS Watchdog,0,0,False,0,1,2,0,4458
0,unknown,Thread-152 (_ha,0,0,False,0,1,2,0,4459
0,unknown,code,0,0,False,0,1,2,-1,4460
2,unknown,TaskCon~ller #7,0,0,False,0,1,2,0,4461
0,unknown,StreamT~ns #631,0,0,False,0,1,1,-1,4462
0,unknown,sh,0,0,False,2,0,1,-1,4463
0,unknown,systemd-logind,0,0,False,2,0,1,-1,4464
0,unknown,cpuUsage.sh,0,0,False,2,0,1,9,4465
1,unknown,TaskCon~ller #4,0,0,False,0,1,2,0,4466
0,unknown,Thread-2 (worke,0,0,False,0,1,2,0,4467
0,unknown,gmain,0,0,False,0,1,2,0,4468
0,unknown,gdbus,0,0,False,0,1,2,0,4469
1,unknown,Thread-197 (_ha,0,1,False,0,1,2,2,4470
0,unknown,gdbus,0,0,False,0,1,2,0,4471
0,unknown,Thread-40 (work,0,0,False,0,1,2,0,4472
1,unknown,Thread-128 (wor,0,0,False,0,1,2,-1,4473
0,unknown,TaskCon~ller #1,0,0,False,0,1,2,22,4474
0,unknown,in:imuxsock,0,0,False,0,1,2,0,4475
0,unknown,StreamT~ns #633,0,0,False,0,1,1,-1,4476
0,unknown,Thread-56 (work,0,0,False,0,1,2,0,4477
0,unknown,StyleThread#4,0,0,False,0,1,2,0,4478
1,unknown,localsearch-3,0,0,False,2,0,1,-1,4479
0,unknown,cat,0,0,False,2,0,1,21,4480
0,unknown,libuv-worker,0,0,False,0,1,2,-1,4481
0,unknown,Thread-43 (_han,0,0,False,0,1,2,0,4482
0,unknown,Timer,0,0,False,0,1,2,19,4483
0,unknown,sleep,0,0,False,2,0,1,-1,4484
0,unknown,kworker/u32:3,0,0,False,2,0,1,-1,4486
0,unknown,kworker/6:1,0,1,False,0,1,1,-1,4487
0,unknown,WorkerThread,0,0,False,0,1,2,0,4488
0,unknown,mutter-x11-fram,1,1,True,2,0,1,-1,4489
0,unknown,libuv-worker,0,0,False,0,1,2,0,4490
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,4491
0,unknown,Thread-215 (wor,0,0,False,0,1,2,0,4492
0,unknown,V8Worker,0,1,False,0,1,2,0,4493
0,unknown,Thread-4 (worke,0,0,False,0,1,2,22,4494
0,unknown,bash,0,0,False,2,0,1,-1,4495
0,unknown,Thread-215 (wor,0,0,False,0,1,2,0,4496
0,unknown,ps,1,1,True,2,0,1,-1,4497
0,unknown,Backgro~Pool #3,0,0,False,0,1,2,0,4498
0,unknown,Thread-109 (_ha,0,0,False,0,1,2,0,4499
1,unknown,TaskCon~ller #5,0,0,False,0,1,2,0,4500
0,unknown,Thread-54 (_han,0,1,False,0,1,2,0,4501
0,unknown,Thread-101 (wor,0,0,False,0,1,2,0,4502
0,unknown,Thread-84 (work,0,0,False,0,1,2,0,4504
0,unknown,Thread-99 (_han,0,0,False,0,1,2,0,4505
1,unknown,Thread-144 (wor,0,0,False,0,1,2,-1,4506
0,unknown,xdg-document-po,0,0,False,0,0,1,-1,4507
0,unknown,StyleThread#3,0,1,False,0,1,2,0,4508
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,4509
0,unknown,ibus-extension-,0,0,False,2,0,1,-1,4510
0,unknown,WRScene~ilder#1,0,0,False,0,1,2,-1,4511
0,unknown,Thread-96 (work,0,0,False,0,1,2,0,4512
0,unknown,Thread-89 (work,0,0,False,0,1,2,-1,4513
0,unknown,code,0,0,False,2,0,1,-1,4514
0,unknown,mutter-x11-fram,1,1,True,2,0,1,-1,4515
0,unknown,cat,0,0,False,2,0,1,6,4516
0,unknown,sh,0,1,False,2,0,1,-1,4517
0,unknown,StreamTrans #55,0,0,False,0,1,2,0,4518
0,unknown,WRWorkerLP#1,0,1,False,0,1,1,-1,4519
0,unknown,firefox,1,1,True,1,3,0,-1,4520
0,unknown,code,1,0,False,2,3,1,-1,4521
0,unknown,sh,0,0,False,2,0,1,-1,4522
0,unknown,Thread-129 (wor,0,0,False,0,1,2,0,4523
0,unknown,Task Runner for,0,0,False,0,1,2,-1,4524
0,unknown,Backgro~Pool #3,0,0,False,0,1,2,-1,4525
0,unknown,Thread-4 (worke,0,0,False,0,1,2,0,4526
0,unknown,gnome-sh:gdrv0,0,0,False,0,1,2,0,4527
0,unknown,Thread-214 (wor,0,0,False,0,1,2,0,4528
0,unknown,StreamT~ns #208,0,0,False,0,1,1,-1,4529
0,unknown,sh,0,0,False,2,0,1,-1,4530
0,unknown,(sd-close),0,0,False,0,0,1,-1,4531
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,4532
0,unknown,BgIOThr~ool #19,0,0,False,0,1,2,0,4533
1,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,4534
0,unknown,pet,0,0,False,0,1,1,10,4535
0,unknown,Mutter Input Th,0,0,False,0,1,1,-1,4536
0,unknown,cat,0,0,False,2,0,1,-1,4537
0,unknown,sh,0,0,False,2,0,1,-1,4538
0,unknown,Thread-38 (work,0,0,False,0,1,2,0,4539
0,unknown,kworker/2:1,0,0,False,0,1,1,-1,4540
0,unknown,TaskCon~ller #0,0,0,False,0,1,2,0,4541
0,unknown,cat,0,0,False,2,0,1,6,4542
0,unknown,Thread-174 (_ha,0,1,False,0,1,2,-1,4543
0,unknown,python,0,0,False,0,1,1,-1,4544
1,unknown,Backgro~ool #28,0,1,False,0,1,2,-1,4545
0,unknown,Thread-56 (work,0,0,False,0,1,2,0,4546
0,unknown,Chrome_ChildIOT,0,0,False,0,1,2,0,4547
0,unknown,TaskCon~ller #1,0,0,False,0,1,2,0,4548
0,unknown,Socket Thread,0,0,False,0,1,2,-1,4549
0,unknown,bpftool,1,1,True,2,0,1,-1,4550
0,unknown,cat,0,0,False,2,0,1,4,4552
1,unknown,StreamT~ns #624,0,0,False,0,1,2,-1,4553
0,unknown,JS Watchdog,0,0,False,0,1,2,0,4554
0,unknown,WRWorkerLP#5,0,0,False,0,1,1,-1,4555
0,unknown,cpuUsage.sh,0,0,False,2,0,1,15,4556
0,unknown,Thread-35 (work,0,0,False,0,1,2,0,4557
0,unknown,gdbus,0,0,False,0,1,2,-1,4558
0,unknown,StreamT~ns #626,0,0,False,0,1,2,-1,4559
0,unknown,libuv-worker,0,0,False,0,1,2,0,4560
0,unknown,cat,0,0,False,2,0,1,6,4561
0,unknown,Thread-59 (work,0,0,False,0,1,2,0,4562
0,unknown,Thread-203 (wor,0,0,False,0,1,2,0,4563
1,unknown,Thread-167 (wor,0,0,False,0,1,2,-1,4564
0,unknown,cat,0,0,False,2,0,1,-1,4565
0,unknown,Thread-47 (work,0,0,False,0,1,2,0,4566
0,unknown,Thread-39 (work,0,0,False,0,1,2,0,4567
0,unknown,sh,0,0,False,2,1,1,-1,4568
0,unknown,kworker/5:1,0,1,False,0,1,1,-1,4569
0,unknown,sh,0,0,False,0,1,2,-1,4570
0,unknown,stress-ng,0,1,False,2,0,1,-1,4571
0,unknown,Thread-212 (wor,0,0,False,0,1,2,0,4572
0,unknown,git,0,1,False,2,0,1,-1,4573
0,unknown,Thread-72 (work,0,0,False,0,1,2,2,4574
0,unknown,JS Helper,0,0,False,0,1,2,2,4575
0,unknown,Backgro~ool #29,0,0,False,0,1,2,0,4576
0,unknown,Backgro~ool #29,0,0,False,0,1,2,0,4577
1,unknown,xdg-desktop-por,0,0,False,2,0,1,-1,4578
0,unknown,libuv-worker,0,0,False,0,1,2,0,4579
0,unknown,ps,1,0,False,2,0,1,-1,4580
0,unknown,migration/3,0,1,False,0,1,2,-1,4581
0,unknown,JS Watchdog,0,0,False,0,1,2,0,4582
0,unknown,sudo,0,0,False,2,0,1,-1,4583
0,unknown,Thread-57 (work,0,0,False,0,1,2,0,4584
0,unknown,libuv-worker,0,0,False,0,1,2,0,4585
0,unknown,systemd-logind,0,0,False,2,0,1,-1,4586
0,unknown,pet,0,0,False,0,1,2,8,4587
0,unknown,MediaTimer #69,0,0,False,0,1,2,0,4588
0,unknown,journal-offline,0,0,False,0,1,2,14,4589
0,unknown,Thread-91 (work,0,0,False,0,1,2,0,4590
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,4591
1,unknown,TaskCon~ller #7,0,0,False,0,1,1,10,4592
0,unknown,Thread-201 (wor,0,0,False,0,1,2,0,4593
0,unknown,Thread-62 (work,0,0,False,0,1,2,0,4594
0,unknown,StreamT~ns #625,0,1,False,0,1,1,-1,4595
0,unknown,Chrome_ChildIOT,0,0,False,0,1,2,-1,4596
0,unknown,cat,0,0,False,2,0,1,-1,4597
0,unknown,git,0,1,False,2,0,1,-1,4598
0,unknown,sed,0,0,False,0,1,1,-1,4599
0,unknown,libuv-worker,0,0,False,0,1,2,0,4600
0,unknown,DNS Res~er #510,0,0,False,0,1,2,-1,4601
0,unknown,Thread-17 (work,0,0,False,0,1,2,0,4602
1,unknown,(sd-close),0,1,False,0,0,1,-1,4603
0,unknown,cat,0,0,False,2,0,1,12,4604
1,unknown,TaskCon~ller #6,0,0,False,0,1,2,0,4605
0,unknown,Renderer,0,0,False,0,1,2,-1,4606
0,unknown,StyleThread#1,0,0,False,0,1,2,-1,4607
0,unknown,DelayedTaskSche,0,0,False,0,1,2,0,4608
0,unknown,Chroot Helper,0,0,False,2,0,1,-1,4609
0,unknown,gsd-housekeepin,0,0,False,2,0,1,-1,4610
0,unknown,Thread-105 (wor,0,0,False,0,1,2,0,4611
0,unknown,ibus-engine-sim,0,0,False,2,0,1,-1,4612
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,4613
0,unknown,Thread-23 (work,0,0,False,0,1,2,0,4614
0,unknown,Thread-38 (work,0,0,False,0,1,2,0,4615
0,unknown,Thread-76 (_han,0,0,False,0,1,2,0,4616
0,unknown,pool-93,0,0,False,0,1,2,0,4617
0,unknown,sh,0,1,False,2,0,1,-1,4618
0,unknown,TaskCon~ller #0,0,1,False,0,1,2,-1,4619
0,unknown,Thread-53 (_han,0,0,False,0,1,2,8,4620
0,unknown,Thread-71 (work,0,0,False,0,1,2,0,4621
0,unknown,which,0,0,False,2,0,1,-1,4622
2,unknown,Thread-55 (_han,0,0,False,0,1,2,0,4623
0,unknown,Thread-41 (work,0,0,False,0,1,2,0,4624
1,unknown,Backgro~ool #28,0,0,False,0,1,2,0,4625
0,unknown,bpftool,1,0,False,2,0,1,-1,4626
0,unknown,Thread-33 (_han,0,0,False,0,1,2,0,4627
0,unknown,python,1,1,True,2,0,1,-1,4628
0,unknown,Thread-7 (worke,0,0,False,0,1,2,0,4629
0,unknown,DNS Res~er #519,0,0,False,0,1,2,-1,4630
0,unknown,TaskCon~ller #2,0,0,False,0,1,2,-1,4631
0,unknown,V8Worker,0,0,False,0,1,2,0,4632
0,unknown,Thread-77 (_han,0,0,False,0,1,2,0,4633
0,unknown,code,1,0,False,2,3,1,-1,4634
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,4635
0,unknown,Thread-3 (worke,0,0,False,0,1,2,0,4636
0,unknown,Thread-22 (_han,0,0,False,0,1,2,0,4637
0,unknown,Isolated Web Co,1,0,False,2,3,1,-1,4638
0,unknown,Thread-3 (worke,0,0,False,0,1,2,0,4639
0,unknown,irq/137-nvidia,0,1,False,0,3,2,-1,4640
0,unknown,Thread-96 (work,0,0,False,0,1,2,0,4641
0,unknown,JS Helper,0,0,False,0,1,2,0,4642
0,unknown,sh,0,0,False,0,1,1,-1,4643
0,unknown,pet,0,0,False,0,1,2,0,4644
0,unknown,libuv-worker,0,1,False,0,1,2,-1,4645
0,unknown,Thread-149 (wor,0,0,False,0,1,2,0,4646
0,unknown,bpftool,1,0,False,2,0,1,-1,4647
0,unknown,TaskCon~ller #1,0,0,False,0,1,2,-1,4648
0,unknown,Thread-6 (worke,0,0,False,0,1,2,0,4649
1,unknown,Thread-182 (wor,0,0,False,0,1,2,-1,4650
0,unknown,Thread-27 (work,0,0,False,0,1,2,0,4651
0,unknown,TaskCon~ller #1,0,0,False,0,1,2,0,4652
1,unknown,WRWorkerLP#7,0,0,False,0,1,1,-1,4653
0,unknown,blocking-70,0,0,False,0,1,2,8,4654
0,unknown,ibus-daemon,1,0,False,2,0,1,-1,4655
0,unknown,Thread-25 (work,0,0,False,0,1,2,8,4656
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,4657
0,unknown,rcu_preempt,0,1,False,0,1,1,-1,4658
1,unknown,Thread-182 (wor,0,0,False,0,1,2,-1,4659
0,unknown,Thread-50 (work,0,0,False,0,1,2,0,4660
0,unknown,ThreadPoolServi,0,0,False,0,1,2,0,4661
0,unknown,code,1,1,True,1,3,0,-1,4662
0,unknown,Thread-72 (work,0,0,False,0,1,2,0,4663
0,unknown,Thread-204 (wor,0,0,False,0,1,2,0,4664
0,unknown,cat,0,0,False,2,0,1,6,4665
3,unknown,StyleThread#2,0,0,False,0,1,1,-1,4666
0,unknown,Thread-95 (work,0,0,False,0,1,2,0,4667
0,unknown,pet,0,0,False,0,1,1,-1,4668
0,unknown,Compositor,0,0,False,0,3,1,-1,4669
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,-1,4670
0,unknown,Thread-56 (work,0,0,False,0,1,2,0,4671
0,unknown,Thread-25 (work,0,0,False,0,1,2,0,4672
0,unknown,IPC I/O Child,0,0,False,0,1,2,-1,4673
0,unknown,Thread-75 (_han,0,0,False,0,1,2,2,4674
1,unknown,TaskCon~ller #4,0,0,False,0,1,2,-1,4675
0,unknown,rtkit-daemon,0,0,False,0,1,2,0,4676
0,unknown,python3,0,1,False,2,0,1,-1,4677
1,unknown,TaskCon~ller #6,0,0,False,0,1,2,0,4678
0,unknown,kworker/u32:1,1,0,False,2,0,1,-1,4679
0,unknown,Thread-201 (wor,0,0,False,0,1,2,0,4680
0,unknown,gdbus,0,0,False,0,1,2,2,4681
0,unknown,hwrng,0,0,False,0,1,2,-1,4682
0,unknown,Thread-104 (wor,0,0,False,0,1,2,0,4683
0,unknown,zbus::Connectio,0,1,False,0,1,2,0,4684
0,unknown,Thread-8 (worke,0,0,False,0,1,2,0,4685
0,unknown,StreamT~ns #320,0,0,False,0,1,2,-1,4686
0,unknown,Thread-59 (work,0,0,False,0,1,2,0,4687
0,unknown,Thread-142 (_ha,0,0,False,0,1,2,22,4688
1,unknown,ThreadPoolServi,0,0,False,0,1,2,0,4689
0,unknown,gdbus,0,0,False,0,1,2,0,4690
0,unknown,StreamTrans #56,0,0,False,0,1,2,0,4691
0,unknown,Web Content,1,0,False,2,0,1,-1,4692
0,unknown,code,0,0,False,2,0,1,-1,4693
0,unknown,Thread-2 (worke,0,0,False,0,1,2,0,4694
0,unknown,gly-rayon-1,0,0,False,0,1,2,-1,4695
0,unknown,ThreadPoolSingl,0,0,False,0,1,2,0,4696
0,unknown,WaylandProxy,0,0,False,0,1,1,-1,4697
0,unknown,sh,0,0,False,2,0,1,-1,4698
0,unknown,Thread-85 (work,0,0,False,0,1,2,0,4699
0,unknown,Thread-127 (wor,0,0,False,0,1,2,0,4700
0,unknown,code,0,0,False,2,0,1,-1,4701
1,unknown,pet,0,0,False,0,1,1,10,4702
0,unknown,python,1,0,False,2,3,1,-1,4703
0,unknown,Thread-126 (wor,0,0,False,0,1,2,-1,4704
2,unknown,Thread-158 (wor,0,0,False,0,1,2,-1,4705
0,unknown,rtkit-daemon,0,0,False,0,1,2,0,4706
0,unknown,cat,0,0,False,2,0,1,6,4707
0,unknown,pet,0,0,False,0,1,2,11,4708
0,unknown,Thread-1 (worke,0,0,False,0,1,2,0,4709
0,unknown,StreamTrans #56,0,0,False,0,1,2,-1,4710
0,unknown,Thread-12 (work,0,0,False,0,1,2,0,4711
0,unknown,libuv-worker,0,0,False,0,1,2,0,4712
0,unknown,WorkerThread,0,0,False,0,1,2,0,4713
0,unknown,irq/136-iwlwifi,0,1,False,0,3,1,-1,4714
0,unknown,sh,0,0,False,0,1,1,-1,4715
0,unknown,V8Worker,0,0,False,0,1,2,-1,4716
0,unknown,Thread-216 (wor,0,0,False,0,1,2,0,4717
2,unknown,sh,0,1,False,0,1,2,0,4718
0,unknown,sh,0,0,False,0,1,1,-1,4719
0,unknown,ibus-engine-sim,0,0,False,2,0,1,-1,4720
0,unknown,Compositor,0,0,False,0,1,1,-1,4721
0,unknown,DNS Res~er #523,0,0,False,0,1,2,0,4722
0,unknown,bash,0,1,False,2,0,1,-1,4723
0,unknown,Thread-37 (work,0,0,False,0,1,2,0,4724
0,unknown,Thread-17 (work,0,0,False,0,1,2,0,4725
0,unknown,ThreadPoolForeg,0,0,False,0,1,2,0,4726
0,unknown,TaskCon~ller #4,0,0,False,0,1,2,0,4727
0,unknown,Timer,0,0,False,0,1,2,0,4728
0,unknown,rcu_preempt,0,1,False,0,1,1,-1,4729
0,unknown,Thread-160 (wor,0,0,False,0,1,2,0,4730
0,unknown,FSBroker20107,0,0,False,0,1,2,0,4731
0,unknown,systemd-resolve,0,0,False,2,0,1,-1,4732
1,unknown,Thread-181 (wor,0,0,False,0,1,2,-1,4734
0,unknown,pet,0,0,False,0,1,2,11,4735
0,unknown,gdbus,0,0,False,0,1,2,0,4736
0,unknown,WRRende~ckend#1,0,0,False,0,1,1,-1,4737
0,unknown,gsd-sharing,0,0,False,0,0,1,-1,4738
0,unknown,IPC I/O Child,0,0,False,0,1,2,0,4739
0,unknown,Thread-186 (_ha,0,1,False,0,1,2,0,4740
0,unknown,Thread-43 (_han,0,0,False,0,1,2,0,4741
0,unknown,Thread-124 (wor,0,0,False,0,1,2,-1,4742
0,unknown,git,1,0,False,2,0,1,-1,4743
0,unknown,Thread-7 (worke,0,0,False,0,1,2,0,4744
0,unknown,python,1,1,True,2,3,1,-1,4745
0,unknown,glycin-svg,0,1,False,2,0,1,-1,4746
0,unknown,Thread-50 (work,0,0,False,0,1,2,0,4747
2,unknown,Thread-162 (wor,0,0,False,0,1,2,-1,4748
2,unknown,sleep,0,0,False,0,1,1,-1,4749
1,unknown,libuv-worker,0,0,False,0,1,2,0,4750
0,unknown,libuv-worker,0,0,False,0,1,2,0,4751
0,unknown,Thread-17 (work,0,0,False,0,1,2,0,4752
0,unknown,V8Worker,0,0,False,0,1,2,-1,4753
0,unknown,cpuUsage.sh,0,0,False,2,0,1,-1,4754
0,unknown,Backgro~Pool #3,0,0,False,0,1,2,0,4755
1,unknown,Chrome_ChildIOT,0,0,False,0,1,2,0,4756
